frame,time,motion,luma,centroid_x,centroid_y
436,14.5333,0.5490,73.60,0.563,0.509
437,14.5667,0.7153,73.75,0.542,0.476
438,14.6000,0.0043,74.03,0.473,0.803
439,14.6333,0.5586,74.03,0.514,0.507
440,14.6667,1.1901,74.14,0.536,0.489
441,14.7000,154.2018,74.52,0.496,0.481
442,14.7333,2.9423,214.97,0.489,0.496
443,14.7667,2.5143,214.85,0.490,0.489
444,14.8000,2.2526,214.82,0.489,0.491
445,14.8333,1.9531,214.67,0.486,0.495
446,14.8667,1.7083,214.57,0.491,0.485
447,14.9000,1.5707,214.48,0.489,0.460
448,14.9333,1.1966,214.42,0.489,0.524
449,14.9667,0.8928,214.19,0.489,0.523
450,15.0000,0.7778,214.11,0.490,0.525
451,15.0333,0.5625,213.97,0.486,0.523
452,15.0667,0.4540,213.91,0.491,0.526
453,15.1000,21.2513,213.78,0.506,0.612
454,15.1333,5.7044,213.92,0.477,0.472
455,15.1667,4.8490,213.77,0.483,0.456
456,15.2000,3.9323,213.21,0.489,0.456
457,15.2333,3.1489,212.63,0.485,0.464
458,15.2667,2.5951,212.14,0.490,0.455
459,15.3000,2.1602,211.87,0.499,0.457
460,15.3333,1.7478,211.53,0.495,0.466
461,15.3667,1.4905,211.30,0.483,0.460
462,15.4000,1.1623,211.04,0.485,0.479
463,15.4333,0.9692,210.94,0.479,0.490
464,15.4667,0.7990,210.80,0.494,0.479
465,15.5000,0.6107,210.72,0.492,0.503
466,15.5333,0.4696,210.56,0.471,0.521
467,15.5667,0.3872,210.53,0.507,0.522
468,15.6000,0.2287,210.47,0.508,0.547
469,15.6333,0.2613,210.45,0.496,0.515
470,15.6667,0.0773,210.35,0.567,0.566
471,15.7000,0.0039,210.33,0.688,0.930
472,15.7333,0.0043,210.34,0.506,0.834
473,15.7667,0.0000,210.34,0.500,0.500
474,15.8000,40.0312,210.34,0.501,0.575
475,15.8333,0.8516,246.59,0.491,0.526
476,15.8667,1.8164,247.19,0.470,0.560
477,15.9000,1.6866,247.63,0.474,0.541
478,15.9333,1.3524,248.14,0.484,0.522
479,15.9667,1.1337,248.46,0.505,0.516
480,16.0000,1.3207,248.93,0.526,0.537
481,16.0333,0.9162,248.88,0.532,0.525
482,16.0667,1.0252,249.19,0.503,0.526
483,16.1000,0.9275,249.67,0.524,0.534
484,16.1333,1.7057,249.90,0.450,0.492
485,16.1667,0.8516,249.25,0.520,0.521
486,16.2000,0.9527,249.45,0.513,0.497
487,16.2333,0.5851,249.92,0.516,0.535
488,16.2667,1.1641,250.25,0.419,0.536
489,16.3000,0.3733,251.02,0.413,0.580
490,16.3333,0.2756,251.25,0.425,0.590
491,16.3667,0.1836,251.48,0.533,0.534
492,16.4000,0.8854,251.54,0.505,0.286
493,16.4333,0.1419,252.37,0.530,0.517
494,16.4667,0.1680,252.41,0.534,0.498
495,16.5000,0.2027,252.50,0.504,0.510
496,16.5333,15.5751,252.50,0.461,0.531
497,16.5667,0.7691,239.58,0.457,0.911
498,16.6000,1.4644,239.81,0.470,0.807
499,16.6333,2.3021,240.36,0.471,0.711
500,16.6667,2.8342,240.55,0.507,0.706
501,16.7000,3.6619,241.23,0.544,0.685
502,16.7333,4.1476,241.57,0.486,0.647
503,16.7667,4.3919,241.99,0.444,0.623
504,16.8000,3.1701,241.94,0.421,0.602
505,16.8333,3.4952,242.00,0.421,0.580
506,16.8667,2.9983,241.77,0.406,0.530
507,16.9000,2.4080,241.42,0.404,0.521
508,16.9333,1.9562,241.42,0.418,0.509
509,16.9667,1.7300,241.21,0.477,0.517
510,17.0000,1.1667,241.01,0.511,0.543
511,17.0333,1.5339,240.68,0.527,0.540
512,17.0667,1.3984,240.42,0.519,0.531
513,17.1000,1.3954,240.22,0.524,0.533
514,17.1333,5.1441,239.80,0.534,0.526
515,17.1667,0.3572,244.37,0.499,0.447
516,17.2000,5.8572,244.38,0.541,0.498
517,17.2333,9.5195,243.76,0.599,0.500
518,17.2667,18.8403,241.22,0.702,0.539
519,17.3000,17.3164,227.30,0.690,0.591
520,17.3333,9.3611,222.48,0.719,0.641
521,17.3667,6.8490,221.94,0.726,0.651
522,17.4000,2.7956,221.45,0.720,0.656
523,17.4333,4.3424,221.26,0.717,0.651
524,17.4667,2.8203,220.88,0.711,0.648
525,17.5000,0.9353,220.72,0.703,0.630
526,17.5333,0.9666,220.66,0.703,0.650
527,17.5667,0.5451,220.62,0.704,0.682
528,17.6000,4.2509,220.51,0.700,0.696
529,17.6333,4.6254,220.34,0.699,0.687
530,17.6667,14.5556,220.10,0.688,0.681
531,17.7000,20.4909,219.14,0.670,0.681
532,17.7333,18.9132,217.76,0.624,0.700
533,17.7667,9.1892,217.12,0.579,0.730
534,17.8000,12.4440,217.60,0.581,0.727
535,17.8333,9.0113,218.79,0.564,0.723
536,17.8667,7.2826,219.58,0.547,0.703
537,17.9000,4.5165,219.75,0.495,0.664
538,17.9333,9.1393,218.65,0.483,0.635
539,17.9667,5.2244,214.79,0.542,0.634
540,18.0000,4.2743,214.51,0.517,0.632
541,18.0333,1.9397,215.76,0.512,0.641
542,18.0667,3.0686,216.30,0.496,0.625
543,18.1000,2.1293,217.13,0.506,0.617
544,18.1333,1.7496,217.47,0.486,0.572
545,18.1667,30.1658,217.33,0.533,0.575
546,18.2000,2.0139,231.12,0.469,0.452
547,18.2333,7.0022,231.10,0.471,0.460
548,18.2667,7.8919,232.18,0.479,0.461
549,18.3000,5.0556,234.41,0.483,0.468
550,18.3333,2.9809,235.73,0.479,0.485
551,18.3667,1.9314,236.47,0.482,0.508
552,18.4000,1.2604,236.90,0.475,0.520
553,18.4333,0.8177,237.15,0.474,0.546
554,18.4667,0.5998,237.32,0.464,0.588
555,18.5000,0.8229,237.43,0.507,0.752
556,18.5333,3.7504,237.22,0.491,0.744
557,18.5667,7.7986,235.49,0.481,0.722
558,18.6000,12.1979,231.08,0.477,0.692
559,18.6333,14.9553,223.90,0.498,0.634
560,18.6667,12.6636,216.11,0.497,0.559
561,18.7000,12.8056,211.49,0.516,0.617
562,18.7333,13.0872,208.59,0.511,0.616
563,18.7667,13.4779,205.18,0.497,0.587
564,18.8000,14.4362,202.76,0.501,0.573
565,18.8333,13.5260,202.63,0.519,0.565
566,18.8667,10.6992,203.74,0.539,0.562
567,18.9000,12.3663,205.75,0.508,0.465
568,18.9333,16.8368,208.07,0.504,0.506
569,18.9667,16.8225,211.16,0.502,0.560
570,19.0000,14.5204,214.12,0.504,0.619
571,19.0333,10.5386,215.69,0.506,0.648
572,19.0667,8.0347,216.91,0.512,0.627
573,19.1000,5.8711,217.60,0.511,0.592
574,19.1333,4.1897,218.46,0.524,0.617
