frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
349,5.8167,1.1336,1.5297,43.9444,35.48,0.636,0.770
350,5.8333,0.7728,1.5265,43.4375,35.48,0.659,0.767
351,5.8500,0.0809,1.5079,41.7083,35.47,0.646,0.619
352,5.8667,0.0004,1.5054,44.2708,35.48,0.776,0.299
353,5.8833,0.0731,1.5026,44.2778,35.48,0.641,0.618
354,5.9000,0.0785,1.4654,53.3264,35.48,0.641,0.628
355,5.9167,0.0007,1.4657,53.3333,35.48,0.652,0.479
356,5.9333,0.1362,1.4650,53.3333,35.48,0.641,0.639
357,5.9500,0.1355,0.8434,40.4861,35.48,0.641,0.655
358,5.9667,0.0003,0.2072,6.5417,35.48,0.604,0.225
359,5.9833,0.0522,0.2577,7.4792,35.48,0.491,0.380
360,6.0000,0.1815,0.2602,7.4722,35.48,0.635,0.667
361,6.0167,0.0001,0.2571,9.2222,35.48,0.528,0.282
362,6.0333,0.0794,0.2591,11.6181,35.48,0.639,0.685
363,6.0500,0.0016,0.2588,11.6319,35.48,0.636,0.663
364,6.0667,0.0003,0.2584,13.0000,35.48,0.646,0.338
365,6.0833,0.3243,0.4137,13.0139,35.48,0.650,0.741
366,6.1000,0.6502,0.7954,34.1944,35.48,0.651,0.773
367,6.1167,0.0003,0.7446,34.1875,35.48,0.530,0.277
368,6.1333,0.0001,0.7467,34.1806,35.48,0.646,0.831
369,6.1500,0.8772,1.1067,50.9097,35.48,0.640,0.784
370,6.1667,0.3932,1.2134,54.6389,35.30,0.623,0.788
371,6.1833,0.0002,1.2138,54.6389,35.32,0.567,0.549
372,6.2000,0.5350,1.4188,52.6111,35.32,0.708,0.632
373,6.2167,0.0237,1.3764,49.3403,35.29,0.473,0.608
374,6.2333,0.0007,1.2325,40.0903,35.30,0.714,0.528
375,6.2500,0.0048,1.2324,40.0903,35.30,0.232,0.312
376,6.2667,0.0052,1.2325,40.0833,35.30,0.253,0.329
377,6.2833,0.0005,0.8079,19.0278,35.30,0.639,0.394
378,6.3000,0.0124,0.5493,12.5833,35.30,0.213,0.337
379,6.3167,0.0003,0.5494,12.5903,35.30,0.530,0.277
380,6.3333,0.2726,0.2810,10.2153,35.30,0.615,0.803
381,6.3500,0.0001,0.2866,10.4236,35.51,0.630,0.775
382,6.3667,0.0697,0.3078,11.1250,35.51,0.593,0.768
383,6.3833,0.0585,0.3294,11.8056,35.46,0.589,0.767
384,6.4000,0.0000,0.3286,11.7986,35.42,0.500,0.500
385,6.4167,0.0411,0.3448,12.3403,35.42,0.530,0.700
386,6.4333,0.0101,0.3447,12.3542,35.39,0.280,0.428
387,6.4500,0.0015,0.3457,12.3750,35.39,0.603,0.664
388,6.4667,0.0007,0.1699,5.3542,35.39,0.583,0.542
389,6.4833,0.0153,0.1717,5.3750,35.39,0.272,0.410
390,6.5000,0.0013,0.1089,3.1319,35.39,0.517,0.204
391,6.5167,0.0060,0.0553,1.2292,35.39,0.215,0.402
392,6.5333,0.0002,0.0553,1.2361,35.39,0.709,0.549
393,6.5500,0.0008,0.0237,0.6458,35.39,0.377,0.594
394,6.5667,0.0164,0.0228,0.9514,35.39,0.208,0.422
395,6.5833,0.0002,0.0221,0.9444,35.39,0.370,0.352
396,6.6000,0.0002,0.0221,0.9444,35.39,0.531,0.282
397,6.6167,0.0000,0.0183,1.0625,35.39,0.500,0.500
398,6.6333,0.1611,0.1671,5.3056,35.39,0.588,0.769
399,6.6500,0.4953,0.5723,20.3194,35.39,0.603,0.792
400,6.6667,0.0003,0.5722,20.3264,35.39,0.533,0.286
401,6.6833,0.5688,0.9236,40.8194,35.39,0.591,0.796
402,6.7000,0.0008,0.9245,40.8194,35.39,0.755,0.145
403,6.7167,0.0002,0.9243,40.8194,35.39,0.646,0.021
404,6.7333,0.9136,1.3153,65.8333,35.39,0.569,0.798
