frame,time,motion,luma,centroid_x,centroid_y
401,6.6833,0.0148,121.80,0.305,0.876
402,6.7000,0.9123,121.79,0.562,0.419
403,6.7167,0.0022,121.34,0.451,0.869
404,6.7333,0.0074,121.34,0.492,0.689
405,6.7500,0.0035,121.33,0.302,0.825
406,6.7667,0.0082,121.34,0.194,0.896
407,6.7833,0.0035,121.34,0.252,0.814
408,6.8000,0.0087,121.34,0.202,0.883
409,6.8167,0.0074,121.34,0.475,0.787
410,6.8333,0.0030,121.34,0.467,0.853
411,6.8500,0.0022,121.33,0.470,0.777
412,6.8667,0.0035,121.33,0.534,0.589
413,6.8833,0.0126,121.33,0.287,0.861
414,6.9000,0.0043,121.34,0.406,0.717
415,6.9167,0.0030,121.34,0.503,0.551
416,6.9333,0.0017,121.34,0.492,0.636
417,6.9500,0.0130,121.34,0.321,0.782
418,6.9667,0.0095,121.34,0.450,0.717
419,6.9833,0.0386,121.34,0.569,0.439
420,7.0000,0.0082,121.37,0.498,0.583
421,7.0167,0.0048,121.37,0.411,0.740
422,7.0333,0.0022,121.37,0.495,0.651
423,7.0500,0.0760,121.37,0.549,0.453
424,7.0667,0.0078,121.43,0.386,0.743
425,7.0833,0.0130,121.43,0.268,0.888
426,7.1000,0.0039,121.43,0.333,0.784
427,7.1167,0.0360,121.43,0.573,0.423
428,7.1333,0.0022,121.46,0.460,0.846
429,7.1500,0.0104,121.46,0.241,0.873
430,7.1667,0.0048,121.46,0.388,0.727
431,7.1833,0.0278,121.46,0.563,0.461
432,7.2000,0.0043,121.44,0.508,0.620
433,7.2167,0.0139,121.44,0.310,0.819
434,7.2333,0.0069,121.44,0.377,0.720
435,7.2500,0.2062,121.43,0.584,0.422
436,7.2667,0.0048,121.26,0.531,0.556
437,7.2833,0.0122,121.26,0.515,0.570
438,7.3000,0.0174,121.27,0.337,0.779
439,7.3167,0.0560,121.26,0.570,0.453
440,7.3333,0.0087,121.22,0.538,0.526
441,7.3500,0.0074,121.22,0.376,0.739
442,7.3667,0.0082,121.22,0.319,0.823
443,7.3833,0.0043,121.22,0.516,0.640
444,7.4000,0.0043,121.22,0.417,0.709
445,7.4167,0.0091,121.22,0.430,0.614
446,7.4333,0.0113,121.22,0.322,0.810
447,7.4500,0.0052,121.23,0.509,0.564
448,7.4667,0.0069,121.23,0.531,0.559
449,7.4833,0.0082,121.22,0.463,0.678
450,7.5000,0.0056,121.23,0.495,0.631
451,7.5167,0.0161,121.22,0.418,0.688
452,7.5333,0.1437,121.22,0.658,0.428
453,7.5500,0.0095,121.22,0.504,0.581
454,7.5667,0.0052,121.22,0.558,0.536
455,7.5833,0.0191,121.22,0.398,0.721
456,7.6000,0.1649,121.22,0.621,0.424
457,7.6167,0.0056,121.22,0.486,0.567
458,7.6333,0.0043,121.23,0.522,0.557
459,7.6500,0.0148,121.23,0.397,0.660
460,7.6667,0.3854,121.22,0.615,0.424
461,7.6833,0.0052,121.21,0.372,0.750
462,7.7000,0.0043,121.22,0.456,0.540
463,7.7167,0.0200,121.21,0.405,0.651
464,7.7333,1.6215,121.22,0.621,0.438
465,7.7500,0.0052,121.07,0.544,0.526
